day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-02-20,0.050776568891739864,0.37953663839891655,-0.30902590554210735,0.7272652585596959,6.0
2025-02-21,-0.8213617574349003,0.6922134212982362,0.6380905937068652,0.7900715410521078,4.0
2025-02-22,-0.07500000000000001,1.0,0.4666666666666667,1.0,1.0
2025-02-23,0.30052844628517844,0.98708838936899,-0.7691142923396445,0.33677764128777304,3.0
2025-02-24,0.5852728267249585,0.615135903713425,-0.086959294733621,1.35834072948326,3.0
2025-02-25,-0.9171889990826265,0.6717216138763512,-0.768336271341707,0.4989069471409785,2.0
2025-02-26,0.3370368309209273,1.0762748952094603,0.15881509898824908,1.2675101553494703,3.0
2025-02-27,-0.4894829219179984,0.8288387618243098,0.9079440602353278,1.2189539516709262,5.0
2025-02-28,-0.45004113600311424,1.0188546342552804,0.042288271212591835,0.3450042079750589,4.0
2025-03-01,-0.14379786236407738,0.7222537973610131,0.4991293452130707,0.8111719151743495,4.0
2025-03-02,-0.5966739639413682,0.37171980724595316,0.4236744265912146,0.6586865620309086,2.0
2025-03-03,3.234598411752783,1.0,2.611819023560704,1.0,1.0
2025-03-04,0.027515562497330302,0.13524489963219327,-0.5047274661994703,1.4274464941990328,2.0
2025-03-05,0.8387609675099417,0.7981591427136452,0.8380875979892912,1.034397848260116,3.0
2025-03-06,0.4511084017725573,0.5261994142850926,0.58419190890422,1.058283518988737,3.0
2025-03-07,-1.0476841100136476,0.8562695695783826,0.2831248382037249,1.9858975085679909,2.0
2025-03-08,-0.20446749563493283,0.38538727086897784,-0.7018902636983779,0.97929905051323,3.0
2025-03-09,0.20625,1.0,0.4195833333333333,1.0,1.0
2025-03-10,-0.3635024423082891,1.020653154682946,-0.07404883088478477,0.7219666516109792,12.0
2025-03-11,0.0196480216405873,0.4438124837325205,0.3200359304984821,0.6911749749135241,8.0
2025-03-12,0.10322519245011355,0.8667303078021461,0.42161497722939045,1.1967778890759577,4.0
2025-03-13,-0.6170206452994694,1.070252954653328,-0.4569787180494478,0.6144774460845641,10.0
2025-03-14,-0.20809133884468817,1.037516693854338,-0.10043207091166598,0.9095816968099418,5.0
2025-03-15,-0.17825364938462734,0.7311102810954448,-0.08644145600311864,0.8572049276793478,5.0
2025-03-16,0.9204202324658182,0.30167077583575674,0.5112139876305981,0.2770342454179794,2.0
2025-03-17,0.21939702079098838,0.8582951092539015,-0.4346175806458372,0.6364295327484445,4.0
2025-03-18,0.790400422439564,0.7288862674668538,0.8215768964851843,0.6113520527607892,2.0
2025-03-19,1.4234683317053602,1.9741981278574972,0.7075248423713563,1.305245631480107,4.0
2025-03-20,0.6421341645535308,0.40828110222854236,0.6399096921509206,0.6377899036962443,9.0
2025-03-21,0.34022170308398636,1.0763971504487733,0.21808051149505134,1.0749742365228114,17.0
2025-03-22,-1.167935551541675,0.2795759440438154,0.17824711040324617,0.51385403010173,2.0
2025-03-24,0.23408818804472226,1.003305238021211,-0.3669293609883049,0.41994123202960515,2.0
2025-03-25,-0.3619592264399152,0.1181642043434719,-1.3840786927163533,0.326081173303487,2.0
2025-03-26,0.2629938039217641,0.35687859088088636,0.2597812586566368,0.4344199114074848,8.0
2025-03-27,0.28456231805314447,0.40275321112464635,-0.02143479683075109,0.9504180788164432,8.0
2025-03-28,0.2118374673876139,0.7493779872856192,0.6982802807517976,1.5560397179045886,2.0
2025-03-29,0.0375,0.06481812160876685,0.26055555555555554,0.21134636015464586,2.0
2025-03-30,0.22509294260720916,0.6101807306306615,-0.7745787492351217,1.4690386638877753,4.0
2025-03-31,1.0214518944855164,1.0,0.16776481729747378,1.0,1.0
2025-04-01,0.01222351187490579,0.9744114009101669,-0.4540872968923773,0.7141901352531504,22.0
2025-04-02,-0.3056639657413128,0.41559187000157516,0.006555433301236924,0.7523535673405074,4.0
2025-04-03,0.33477773361368607,0.08324051581516767,0.2505228924286569,0.2625982550086146,3.0
2025-04-04,-0.2347767185100652,0.8870962562749937,-0.054186484580299704,1.4993560962790955,4.0
2025-04-05,0.07512312976822141,1.0,-0.2643039302202605,1.0,1.0
2025-04-06,-1.4869885937918053,1.0,0.35206384170955657,1.0,1.0
2025-04-07,0.3110520705084124,0.4297881413932705,0.5882398854405018,0.24883115071507164,6.0
2025-04-08,-0.04595196370587551,0.7918770342120035,-0.44288408363009085,0.6592528256588567,10.0
2025-04-09,0.3375142861532794,0.46772589788215124,0.03219552055401662,0.4555284579544668,5.0
2025-04-10,0.33006493748747706,1.1254148240262245,0.6234485799769317,0.30801876787962185,3.0
2025-04-11,0.482373325666319,0.8655432947102504,0.45876541911930147,0.6563860937123136,4.0
2025-04-13,-0.37411104398651274,1.0,0.3070899518342754,1.0,1.0
2025-04-14,0.19977234611974745,1.0,0.6003373373765479,1.0,1.0
2025-04-15,0.23205794550672212,0.7116419173661004,-0.18920861354076157,0.34920950614980895,6.0
2025-04-16,-0.6902723792570491,1.1444864648477138,0.6313664815628364,1.8579679141825125,2.0
2025-04-17,-0.2376355717346927,0.5377371079208004,-0.5761434252725716,1.6032022963997008,7.0
2025-04-18,0.5922936496036607,0.6047147164370492,-0.5273080116432038,0.001482194322727651,2.0
2025-04-20,0.9534705077061014,1.0,0.5013557140086065,1.0,1.0
2025-04-21,0.15096504702433525,0.3143973820215703,0.37054577285882795,0.02567538309135644,3.0
2025-04-22,0.6067554762935545,0.39568533872512096,0.5572904390119446,0.49080586068400583,4.0
2025-04-23,-0.7473792484414827,0.9203536957438454,-0.4682275781444758,1.6596484112290535,2.0
2025-04-24,0.048031042838095686,1.0,0.07080308882760272,1.0,1.0
2025-04-25,-0.07609836000091785,0.3636233185036515,-0.15832507754605024,0.6785645111985691,4.0
2025-04-26,-0.6993732819689866,1.1124622023487276,-0.5634275423223722,0.3994549436511113,2.0
2025-04-27,0.5067297314314171,0.6673981303540624,0.1320041283612107,0.3213027434097149,2.0
2025-04-28,-0.14166822206326365,0.0066739294397596596,-0.17748372040011767,0.5111087145127535,2.0
2025-04-29,-0.4609683859530628,0.6528582523355888,-0.5136805923750783,1.0186319936697057,9.0
2025-04-30,-0.26690147673555725,0.7548798424973788,0.7093489372541029,0.814307069754365,5.0
2025-05-01,0.07213950718263279,0.5542252567509309,-0.48857807684560184,0.9600115425012805,6.0
2025-05-02,1.000620462376663,0.40068204761361387,1.2287770670740932,0.6727093742735836,3.0
2025-05-03,-0.07369395161562098,0.5211605220460257,-0.5365033556708694,0.8267682006871749,2.0
2025-05-04,-0.3165419072255488,0.9777877838425495,0.0435183768119255,0.20529699108704233,2.0
2025-05-05,-0.1597848101878283,0.510241056651308,-0.18678290237693826,0.7193657843429228,2.0
2025-05-06,1.1806590971417625,1.0,-0.16346935980893892,1.0,1.0
2025-05-07,-0.3267589778226829,0.49455277126625485,-0.19511116709895915,0.5476710258730402,6.0
2025-05-08,-0.2676459618546797,1.2550919802933838,-0.07100759683954783,1.1588393488469526,5.0
2025-05-09,-0.11511462201101792,0.572633279675166,0.040422378065875474,0.8250171385194969,5.0
2025-05-10,0.28289848388324595,0.36088873240481634,0.17237701027929178,1.7415474342896786,3.0
2025-05-11,-0.2319247957423037,0.8010108076619203,-0.28284496730220565,0.7593495652262449,3.0
2025-05-12,0.2592729084072863,0.7555161201807491,0.34957728795295767,0.9574297300444526,10.0
2025-05-13,-0.16196620023098787,0.5189413449235228,-0.3070307274012568,0.5574386913893202,5.0
2025-05-14,0.12699373871031014,0.6071176698688132,-0.8918422630782071,0.6657182648898231,6.0
2025-05-15,1.126972051440006,0.3488071931444537,0.6446580556298647,0.34390815039336636,7.0
2025-05-16,0.07175922286336958,0.902237324895412,0.5936283979194492,0.5383518377105112,7.0
2025-05-17,0.05030225897409856,1.161912452507522,0.3207523975072326,1.1806466879064685,6.0
2025-05-18,-0.6033361967337892,0.6969074475993604,-0.9960214533023389,1.230369260628788,3.0
2025-05-19,0.05474953142298511,1.0235349254014892,-0.20607099907157322,0.9936538574095465,12.0
2025-05-20,-0.33106381043761907,0.8918827417618228,0.3400635272555086,0.3747587087355154,5.0
2025-05-21,-0.07634217214409063,1.3788239820952148,0.7186767102512777,0.4805820630777329,5.0
2025-05-24,-0.08605537835834479,1.4756592129619897,0.15826099394064963,1.4404683844375867,5.0
2025-05-26,-0.010047684941854287,1.1746139087929166,-0.29474705456613903,1.221714857559136,9.0
2025-05-27,0.025202698241779696,0.8199341622930003,0.22035509185344634,1.0597990467439187,5.0
2025-05-28,0.2361616558149718,1.1548101626424159,0.5003649643993763,0.7832066045059664,7.0
2025-05-29,0.7995993843142215,1.0,1.3283670024760725,1.0,1.0
2025-05-30,0.4659350498290515,0.5368706416345432,0.6019585459591329,0.8585026970372645,7.0
2025-06-01,-0.7951604639691787,1.0,-1.2361099675864264,1.0,1.0
2025-06-02,-0.1081629901230875,0.9038469934909478,0.24407218503168496,0.6888299659277437,31.0
2025-06-03,0.14239121791233483,0.8123759591708408,0.4280399344521861,0.5715789416860633,10.0
2025-06-04,0.14324659260680656,1.0597608253547806,0.13713258968900321,1.1712192832632686,5.0
2025-06-05,2.499236711234009,1.0,1.7080556240937763,1.0,1.0
2025-06-06,0.46556669798161554,1.0363528303206753,0.2726429292386452,0.6619043415977138,9.0
2025-06-07,0.5178918036388348,1.1935296732256515,-0.20557953614625588,0.8429268107096521,3.0
2025-06-08,-2.472341098199094,1.0,-1.2851286177616659,1.0,1.0
2025-06-09,0.16344059714578324,0.3126760259283556,-0.8255032881220188,1.2405626694245802,5.0
2025-06-10,0.05498145853477652,1.0278379597736453,0.05088949456189482,1.013262482864446,5.0
2025-06-11,0.03005262586479836,1.4244009499062444,-0.6169508837056242,0.36330692105309814,3.0
2025-06-12,0.41705177832175216,0.455959041419499,0.04822869284003665,0.5669511231176242,6.0
2025-06-13,0.4304170002338016,1.0,0.08477326247458088,1.0,1.0
2025-06-14,0.250564540120067,0.0007983802943024872,0.13360966029405918,0.4827988484752996,2.0
2025-06-15,-0.0888787638669865,0.9416375242129844,0.7314904085417503,1.3235289471272556,3.0
2025-06-16,0.38401648809356204,0.9883281239024471,0.16833633090676509,0.7109894267650316,4.0
2025-06-17,0.10929189771240255,0.8377725086132957,0.5806712667868765,0.8023064847782895,16.0
2025-06-18,0.3394551882133674,0.7699549745266778,0.09160413603828498,1.1951349033118415,18.0
2025-06-19,-0.6595803118395692,0.8433346324598568,0.17839461885083333,0.8862555980253298,5.0
2025-06-20,0.4840019888354494,1.3256405358395795,0.06494253617629733,1.1359183781905313,8.0
2025-06-21,-0.6011100081658453,0.24069667214747736,-0.6651094757300493,0.622739790457717,3.0
2025-06-22,0.5308466857542317,0.2865502018236447,0.21262694072980484,0.5091976141880452,3.0
2025-06-23,-0.1629054803322639,1.1824999480094909,-0.5560351909808233,0.45091673821593836,14.0
2025-06-24,-0.50709980470881,0.6340078061839128,-0.33297211162404805,0.7412815453208703,17.0
2025-06-25,-1.0904426296384968,0.8770406606838996,-0.05922983002193449,1.0731989580398154,11.0
2025-06-26,-0.17875501658474893,1.0615053379480945,-0.6036647954300436,0.964189158780911,6.0
2025-06-27,-0.7954847559760453,0.4047658025366959,-0.7930143780724238,0.2946944167552308,3.0
2025-06-30,1.2044794831746204,0.703391220705684,0.980487429935601,0.38661862115126655,2.0
2025-07-01,0.9573451067336285,2.353890433814216,0.7753465333298921,0.09650558297409649,2.0
2025-07-02,0.2147739163547724,1.1881520524925258,1.2823083549149876,0.5402747949757386,2.0
2025-07-03,-0.8012395038967522,0.6708156304535035,-0.6248103777257978,0.5742294680815424,4.0
2025-07-04,-0.18104684529053622,0.6595786314148538,-0.8980095426729031,0.8583788667329454,4.0
2025-07-05,-0.3772900973077839,0.29365545117173125,-0.7027595332447504,1.0356238990498625,3.0
2025-07-06,-1.503510352762766,1.0673918433266432,-0.18896359066794335,0.5224128080032521,3.0
2025-07-07,0.7367348902343467,0.786057223420296,0.5689441005426281,1.1827290188287793,15.0
2025-07-08,-0.21694235322841685,0.7084647037633338,0.11524295550699717,0.9448140751204097,14.0
2025-07-09,0.313756876783592,1.0911388064266099,0.33819320896386806,0.8508385274091288,10.0
2025-07-10,0.021047427844206944,1.156300573075377,-0.10766102417848238,0.7093494361773596,5.0
2025-07-11,-0.24010340534875585,1.5325307919721483,-0.3207978604490167,0.7327316140774565,5.0
2025-07-12,0.3383626774656097,0.9769940798368754,-0.12895563081651573,0.5043604168022532,3.0
2025-07-13,0.5773502691896257,1.0,-1.1042686641847725,1.0,1.0
2025-07-14,-0.17656846062406184,1.0,-0.8817171275954084,1.0,1.0
2025-07-15,-0.4117162581675575,0.5900538311449176,0.20175196819999364,0.9295852336403472,4.0
2025-07-16,0.04139506929570672,0.6569808890996638,-0.38688889342667204,0.7077221413808638,24.0
2025-07-17,-0.21614345114534733,1.3547977347939788,0.08997814115586138,0.7011896795899901,5.0
2025-07-18,-0.0330391080975132,1.2247530091959973,-0.14711682554888605,0.9377653989847043,4.0
2025-07-19,-0.772264866138924,0.3652184040093443,0.31646812673740116,0.9534467801055804,3.0
2025-07-20,0.9918638232875415,1.0,1.0469420652229462,1.0,1.0
2025-07-21,-0.5929729303156179,0.7943961863483039,-0.1419339287957871,0.8636374944262876,2.0
2025-07-22,0.24983379612244755,0.18502443844466998,-1.3064365932919477,0.7125682637722253,2.0
2025-07-23,-0.04873838542227035,0.18361665133455976,0.4418033405924004,0.3709985378315994,2.0
2025-07-25,-0.4273536163873832,1.0,-0.4345786124994716,1.0,1.0
2025-07-26,0.015368220046171836,1.0,-1.0707060193423281,1.0,1.0
2025-07-27,0.623280210173291,0.398965594671544,-0.2742322358886451,0.5975562925450498,5.0
2025-07-28,0.6351672777492027,0.4348431255680836,-0.16740320226047867,0.7940116788522028,3.0
2025-07-29,0.8091702976647751,1.0431485714467401,0.5388119418231403,0.444685570750666,3.0
2025-07-30,0.4753755029306801,0.5755067700240251,0.6633491456173396,0.5193229581693347,13.0
2025-07-31,1.1938618488032615,0.45339870200167753,0.7033070257699621,0.14360575971787296,2.0
2025-08-01,0.605543802780189,1.0075013784888944,-0.17080532313910815,0.854209894702034,3.0
2025-08-02,0.21470771798449043,0.8684854060151683,0.20369412777005774,0.5830568898588436,10.0
2025-08-03,0.15891848568094874,0.5961146722583637,0.2688542202900594,0.9772139876525587,39.0
2025-08-04,0.05468183058052596,0.35037283048203194,0.2819965556649418,1.0699776772767975,17.0
2025-08-05,0.0139964590010567,0.5203055774525044,0.18278425351774658,0.8992692467083198,4.0
2025-08-06,-0.40243749227900516,1.1777770209282465,-0.022589746633937445,0.36794424328655095,5.0
2025-08-07,0.351185962214838,0.5033480493207309,0.433202319101017,0.38735940507586464,2.0
2025-08-08,0.6688166976312143,1.1366407803942102,-0.13187426868896326,0.5683390177118,5.0
2025-08-09,0.210362921626722,1.0,-1.3338631718335372,1.0,1.0
2025-08-10,0.05341187702372549,1.2040652556970879,0.23749064213271742,1.150860749604311,4.0
2025-08-12,-0.9422809218399507,1.0,-1.0895698778771152,1.0,1.0
2025-08-13,-0.1997786229700213,1.0,0.6032835480791318,1.0,1.0
2025-08-14,-0.442210090841087,1.0,-0.9246464526142306,1.0,1.0
2025-08-15,0.9231508156444487,1.0,1.098311876863207,1.0,1.0
2025-08-16,-0.09720782306630439,1.0,0.1717826925027813,1.0,1.0
2025-08-17,0.8108471205555343,0.02640587073957775,-0.23123858713601506,0.07500461093948718,3.0
2025-08-18,-0.03994281852242424,0.6870990483879552,0.36679176027315186,1.1840754871380939,6.0
2025-08-19,0.5283441334481256,0.8474173589664653,0.04649202483233214,1.0039260407395412,8.0
2025-08-20,0.2618027397794595,0.9211842557954615,0.45960939454856664,0.9045637053090599,8.0
2025-08-21,0.14953187506054522,1.2368274109906738,-0.2898293416013571,0.9726408617982562,5.0
2025-08-22,0.21042528383738357,1.0,1.816772907382609,1.0,1.0
2025-08-23,-0.08623786685811391,0.44428211429063846,-0.8084695145766179,0.8764305616694114,8.0
2025-08-24,0.7071067811865476,1.0,-0.7071067811865475,1.0,1.0
2025-08-27,-0.38630601813895843,0.4420436726739731,1.095470996406552,0.041260324290601856,2.0
2025-08-28,0.20857861812489376,0.40343175427006833,-0.3927905388104683,1.5779040781339948,4.0
2025-08-29,-1.1842754805740632,0.5746390991613082,0.7427812302043129,1.1614621385625101,4.0
2025-08-30,-0.8633087562475278,0.19912696784733283,-0.5904092536635499,0.11663167841736223,2.0
2025-08-31,-0.442210090841087,1.0,-1.1211167568461713,1.0,1.0
2025-09-01,-1.1959059664049012,1.0,0.6373939981122205,1.0,1.0
2025-09-02,-1.2492327014828242,1.2832990782725882,-0.7921987852574818,1.1964986668853013,4.0
2025-09-03,-0.3397132179413343,0.907142363497248,-0.19771308054304182,1.2160749058645517,13.0
2025-09-04,0.7188117622531366,0.790095940915745,0.6536860146772233,0.3092158915460725,3.0
2025-09-05,0.027777777777777776,1.0,0.8722222222222222,1.0,1.0
2025-09-06,-0.20287989428646713,0.4256310947612301,0.24525195924363902,0.6697575428237266,8.0
2025-09-07,0.5346209330487869,1.0,0.45362862095378026,1.0,1.0
2025-09-08,0.3806658312319066,0.0,-1.195391742160949,0.0,2.0
2025-09-09,-0.4274222696724201,0.4844277840325514,-0.7598153887281072,0.09129398625818981,3.0
2025-09-11,-0.7879710096938184,1.0728090770057954,0.16726254441724842,1.2914511788646634,2.0
2025-09-12,-0.5098497520338969,1.0,0.15993170931019665,1.0,1.0
2025-09-13,-0.822647525442812,1.0,0.38327659181716356,1.0,1.0
2025-09-14,0.4947496194541632,1.2454454863674078,0.06509551629167303,1.3458225467284861,3.0
2025-09-15,-0.41632769920074436,0.791265947759245,0.514278837962111,0.19375589986491604,2.0
2025-09-16,0.05425511662848163,1.544095624752081,0.2725975270161773,0.8077244389022378,3.0
2025-09-17,-0.05088755277763407,0.8062632714297305,0.5656611930105283,1.4569029414191843,5.0
2025-09-18,0.46816774445037784,1.0,0.656226887151703,1.0,1.0
2025-09-19,-0.040138723564106776,0.7898061634223891,-0.40196312561636294,0.9646035565981901,6.0
2025-09-20,-0.4297254805784623,1.0,-1.8100394521809322,1.0,1.0
2025-09-21,0.35000000000000003,1.0,0.5125,1.0,1.0
2025-09-22,1.2689045076349204,1.0,0.04693596030929187,1.066377471632406,2.0
2025-09-23,0.48246279323915,1.0,1.1873236078877205,1.0,1.0
2025-09-24,-0.4572919961855918,1.205960475051976,0.22410580880842884,0.5561102592660343,4.0
2025-09-27,-0.1800138054284149,0.7929207463114458,-1.1108519279360611,1.269260471340325,2.0
2025-09-28,-0.16685284730737224,0.47533424508809063,-0.9707992232774496,1.0159284640768504,2.0
2025-09-30,0.3710136429968819,1.0,-0.26513564109100635,1.0,1.0
2025-10-01,-0.43585294270857916,0.4266502207602622,-0.3445617607496998,0.6874761627388821,3.0
2025-10-02,-0.2211050454205435,0.3126897539428518,-0.5272250450897523,0.8398897133469005,2.0
2025-10-03,0.29036611242491006,0.4424609372707834,0.6772681250983889,0.32258149385372886,3.0
2025-10-04,-0.4996049640300066,1.0,-0.4476212331237924,1.0,1.0
2025-10-05,-0.9105785054300306,1.0,0.6869328658834947,1.0,1.0
2025-10-06,0.9328780027699084,0.2945320784256321,0.3983864885905246,0.8508099871421805,2.0
2025-10-08,0.9792346587690239,1.0,0.30078902301140653,1.0,1.0
2025-10-09,1.3425929782878678,1.0,1.588550713628682,1.0,1.0
2025-10-10,0.5438863062092271,0.2308286093699049,1.7199425207161303,1.4323660392989193,2.0
2025-10-11,0.7842202601743736,0.6156167308344712,0.400524853453702,0.3354930426637675,2.0
2025-10-12,-0.8486897372318315,1.327507757253693,-0.7158256020868194,1.4790207503481878,2.0
2025-10-13,1.0785559974161008,1.4048018974582737,0.04511718515629578,0.72613818005912,3.0
2025-10-14,-0.4010575735903774,0.1663623632183299,-0.9106086373690458,0.3767682035745636,3.0
2025-10-15,0.25462413534067674,0.6857455378297486,0.6507084679848893,1.0439079042250399,13.0
2025-10-16,-0.1739386461687686,0.43849198364580455,-0.2304677719070954,1.0403240373349358,5.0
2025-10-17,-0.3096443808632784,0.5646270450231509,-0.04386493040506417,0.7051082761284689,6.0
2025-10-18,0.5466888205370337,0.9698062152178315,0.30446261933035923,1.3123119551097095,4.0
2025-10-19,0.028817154869441107,0.3631550778177932,0.19513095265736574,0.7223452153257488,5.0
2025-10-20,0.2098031098470211,0.942409247869368,-0.3179115873891725,1.1074307266087482,11.0
2025-10-21,-0.1049950785177368,1.2830892125492739,0.06222456119554572,0.7955950530996121,6.0
2025-10-22,0.12740931026509592,0.8378159706091854,-0.22984570745204055,1.1292173784744355,15.0
2025-10-23,-0.07648740549301417,0.9573741980199444,0.6195129786082553,0.34376257043078257,7.0
2025-10-24,-0.12120315050941717,1.0,1.3987267632921925,1.0,1.0
2025-10-25,0.8599663366711527,0.8626226659113776,0.9037707233216508,0.688869163208431,2.0
2025-10-26,0.37583333333333335,1.0,0.6666666666666667,1.0,1.0
2025-10-27,1.1024926125181231,1.573268125271102,0.5875222269116934,0.5116423970900073,3.0
2025-10-28,0.17059132625789128,1.0,-0.1106980493676185,1.0,1.0
2025-10-29,0.6829821266127797,0.6966442816929936,1.0488243220152973,0.3744477980910632,4.0
2025-10-30,-0.12073488008469895,0.5270972286452953,-0.3204690125529446,0.3628457255041985,3.0
2025-10-31,-0.10926093694644332,0.4716952084740341,-1.1409208983249939,0.3642573083907425,4.0
2025-11-01,0.8226475254428123,1.0,0.29871676820282544,1.0,1.0
2025-11-03,-0.6578117494531498,2.3081587202860656,0.03912094979289649,1.0691623534459618,3.0
2025-11-04,-0.5636957796081051,1.2273036901732626,0.16715640810414825,0.9226398254595353,6.0
2025-11-05,0.27087906619224195,1.0592417561866727,0.3492325654298947,0.3753487436556074,3.0
2025-11-06,-0.1760590498528624,0.6874699637971741,-0.22084991091299871,1.1187867869465578,4.0
2025-11-07,0.9925519493817424,0.814471674839518,0.2039638537933658,0.575033931794087,4.0
2025-11-08,-0.2801554986884052,1.1544851520410837,-0.10325243324383229,0.8370818296928343,4.0
2025-11-09,0.6000812121531911,1.0,1.1248206791623312,1.0,1.0
2025-11-10,-0.15338851992832833,0.6846523886560824,-0.49007634343043954,0.8834246405075739,10.0
2025-11-11,0.49570577378691894,0.7801637754017596,-0.21313173319641576,1.230035436433295,7.0
2025-11-12,-0.027279570807382598,1.141264084479731,-0.46658652404224266,0.4863884457571214,3.0
2025-11-13,0.14284319791214553,1.2552623324835028,-0.24535840260835048,1.3512032129767286,6.0
2025-11-14,0.11493633743748369,0.7533836105414646,0.27238644417103164,0.3852126035532548,2.0
2025-11-15,-1.5762979515703115,1.0,1.1780021299356072,1.0,1.0
2025-11-16,-0.2878536229007118,0.7590799084638427,-0.8124910349124556,0.7813734684611917,3.0
2025-11-18,-0.1921054347051298,1.3287233890245025,0.6750702112825782,1.3317789044985269,2.0
2025-11-19,0.22998063348966105,1.190244709955723,-0.32383115487431596,1.247830821372273,11.0
2025-11-20,0.1767251566448933,1.2102663744897824,0.11746413128970036,0.8237148430269778,12.0
2025-11-21,0.06210809809837131,1.6730966399045546,0.6556643518798821,0.8421150770901115,3.0
2025-11-22,1.471126987362991,1.1359177880642233,0.8944137042495615,0.5372584540738472,2.0
2025-11-23,-0.7783439837250011,1.2508652478077245,0.061531016078984674,0.5169314500892906,3.0
2025-11-24,0.03682547934107904,0.8839516324513994,-0.039950821626167546,0.9788499861540348,25.0
2025-11-25,-0.13237299437705694,0.7361461420480222,-0.3456561089292684,1.0411917163651685,27.0
2025-11-26,-0.007074723768118957,0.7171770346818799,-0.24586434808320393,0.8326699528927143,14.0
2025-11-27,-0.7909775487832982,1.1996315523738088,-0.8847975326832038,0.9101995395399982,2.0
2025-11-28,0.3787167666591933,0.9424380215770572,0.548507310016108,0.6847663106865449,4.0
2025-11-29,0.7114047682587947,0.5746582019943047,-0.05324941725519744,0.2543973241964479,2.0
2025-12-01,-0.05488947526216287,0.7556438981037643,-0.43275565837687097,1.1930196941707476,2.0
2025-12-02,0.5313196214636019,1.0,0.2822246177263437,1.0,1.0
2025-12-03,-0.19314194683605723,1.0,-0.44061536041711397,1.0,1.0
2025-12-04,-0.7385113378867956,0.560925922507696,-0.27640822275845167,0.40284768988387787,9.0
2025-12-05,0.2320326844607884,0.09265204269985339,0.22214856990425344,0.36006263347198963,2.0
2025-12-06,-0.06811702315348755,1.0,-0.02116583903806876,1.0,1.0
2025-12-07,-1.0002177948820146,0.8244994359701774,-0.5942337153498225,0.16163496366362823,4.0
2025-12-08,0.0974798921552445,0.8197651221519189,-0.43902110054663623,1.4620549724250789,6.0
2025-12-09,-0.42885731205113675,0.9629591128683197,0.15684055525420665,0.8373326764358283,5.0
2025-12-10,0.24940387667689976,0.5007141673912647,-0.9839529943046262,0.1868001432743819,3.0
2025-12-11,-0.04511224786940625,0.34409354370546874,-0.09123257482837804,0.8401805784999452,2.0
2025-12-12,-0.06567707225517878,1.0,-0.3604013590140424,1.0,1.0
2025-12-14,-0.07101922193854339,1.0,0.15163410203606398,1.0,1.0
