0,1,2,3,4,word,summary
67883.52568405216,30.160031466185796,0.0001517552365537106,-3.6980230438854456e-05,-1.7106464644228714e-05,summaryOfAllWords,59287.23858178952
-10.602549924389542,0.35383715561517937,-0.01106026089216465,0.03812388743210087,0.01578305691654465,Iceland,7.982488452788355
-12.45789108449522,1.386531101199803,-0.05461333655629119,0.013324677113924654,0.00449226990070779,Second,5.8591860258384365
-13.76726789737611,2.11261758728971,-0.1111480984930858,-0.011248876074502576,-0.006792610735596866,iceland second,4.362061776955725
-12.415618703908924,1.3629435037366089,-0.054663514379656886,0.014256618258713119,0.004865675505245404,Biggest,5.907592996672573
-12.415618703908924,1.3629435037366089,-0.054663514379656886,0.014256618258713119,0.004865675505245404,second biggest,5.907592996672573
68.89707944668366,-44.001116590029994,0.22996211473976413,0.11124948885209378,0.04509311783699986,Volcano,99.018037653018
-12.358526284049145,1.3311076990405422,-0.05440080492813029,0.015437344961457787,0.0053480666683465225,biggest volcano,5.972960058646476
-12.261731441248992,1.2771643864131734,-0.05346618491817229,0.01730607411998448,0.0061266919163540726,Brink,6.08376811216732
-12.261731441248992,1.2771643864131734,-0.05346618491817229,0.01730607411998448,0.0061266919163540726,volcano brink,6.08376811216732
8.984439857535474,-10.570813544863212,0.09472968889214119,0.11626655883451792,0.05499986857841752,Eruption,30.409880062595153
-12.162861193509379,1.2220859915145366,-0.05216775894475548,0.019098301866807964,0.006885616113393778,brink eruption,6.1969412736781
6.16854174429405,-9.000110029208802,0.1158961219500351,0.10829554671429026,0.04945267000496448,Europe,27.1855254769863
-12.025637605816867,1.145658780194882,-0.05007750247082768,0.021448339188479562,0.007893175676470562,eruption europe,6.354007652274255
-11.906997786647665,1.0795888670168376,-0.04813391318607205,0.023380207709285283,0.008729200354022002,Travel,6.489799555035448
-11.906997786647665,1.0795888670168376,-0.04813391318607205,0.023380207709285283,0.008729200354022002,europe travel,6.489799555035448
-11.76348657668913,0.9996706809736473,-0.04570752768568556,0.025615823205586856,0.009703340484514069,Disruption,6.6540573859227
-11.76348657668913,0.9996706809736473,-0.04570752768568556,0.025615823205586856,0.009703340484514069,travel disruption,6.6540573859227
-12.56649406584815,1.4457961490783342,-0.0733795895438657,0.014389915798187151,0.00440605525604448,Feared,5.735490431669892
-12.56649406584815,1.4457961490783342,-0.0733795895438657,0.014389915798187151,0.00440605525604448,disruption feared,5.735490431669892
-12.284542900874154,1.2890017980663728,-0.06627612289598486,0.01919404100673814,0.006534841287432622,Baroarbunga,6.058092461111578
-12.284542900874154,1.2890017980663728,-0.06627612289598486,0.01919404100673814,0.006534841287432622,feared baroarbunga,6.058092461111578
56.0286089636718,-36.81480559946918,0.12641954365463948,0.11976419118198767,0.059655259258419135,one,84.27907490892704
-11.467846706215429,0.8345443909030026,-0.04832397791898718,0.03132115285090319,0.011950987020182002,baroarbunga one,6.992682991236887
799.0872363189478,-451.29536991039413,-0.6914950522624569,-0.5606808279624582,-0.25537485371037694,the,935.1206978877036
67.32612947409123,-43.116928206538375,0.12037491169775566,0.11494759401008209,0.05417205408878701,one the,97.21548447992664
9.957142706065543,-11.113430701126353,0.09212740185727848,0.11839452499079023,0.053249076736861634,largest,31.523695761236663
-3.8891596808072357,-3.3893957823163596,0.05593439568390868,0.08448985356734542,0.03720192080723001,the largest,15.668797461542804
344.6916647586159,-197.83185811784068,-0.1930672650059685,-0.11420132158287943,-0.05075508806970996,volcanoes,414.8135107505782
-6.176448142215596,-2.1143225381866557,0.01892325585851179,0.07675964343853472,0.032795176948764986,largest volcanoes,13.050167813480126
3.1493589769987906,-7.315741072927713,0.07419117078137233,0.10783070940844575,0.04793201170034992,volcanoes the,23.728329369099697
-11.281483324733012,0.7307934507784819,-0.04468520041904375,0.03377767063944098,0.013055505962514435,whole,7.2059728678758015
-11.281483324733012,0.7307934507784819,-0.04468520041904375,0.03377767063944098,0.013055505962514435,the whole,7.2059728678758015
-13.85020209710387,2.158592905448811,-0.11434962466017429,-0.013432107228115733,-0.007733482664941081,whole iceland,4.267242960349758
164.37015613474512,-97.25371825660979,0.09329564216932629,0.04000854296837125,0.020746271940007662,has,208.33853468220792
-11.017745655832073,0.585086779909799,-0.019253647882562994,0.03341763153402539,0.013622122736829907,iceland has,7.507251942439289
-10.727971566138066,0.42366223924810154,-0.014248686939862254,0.03688267376844943,0.01518333514658711,seen,7.8389452335572924
-12.56649406584815,1.4457961490783342,-0.0733795895438657,0.014389915798187151,0.00440605525604448,has see+n,5.735490431669892
-12.730335595635642,1.5368793080058518,-0.07776356428468456,0.011422834771872746,0.0030960659607513867,130,5.548041753172072
-12.730335595635642,1.5368793080058518,-0.07776356428468456,0.011422834771872746,0.0030960659607513867,see+n 130,5.548041753172072
17.694878687237544,-15.436494073627635,0.2404793088349728,0.10780820422340509,0.08962954338774687,earthquakes,40.387000046153155
-12.844674626520831,1.6004283198948195,-0.08094476428357444,0.009268615158645077,0.0021472483795612445,130 earthquakes,5.417235493048888
-13.123181767677412,1.7551643406990132,-0.08915297128319244,0.0037050743865897906,-0.0002942713151043719,shatter,5.098645942997016
-13.123181767677412,1.7551643406990132,-0.08915297128319244,0.0037050743865897906,-0.0002942713151043719,earthquakes shatter,5.098645942997016
41.44727694117903,-28.681606276542272,0.1534025608891909,0.12143726131717661,0.057311503025147786,its,67.58283012469553
-13.270208682171315,1.836814501552197,-0.09377446038158335,0.0005689567276197238,-0.0016648521925382298,shatter its,4.930477480015444
-11.024787792797124,0.5888916289519135,-0.021733606611195097,0.033749787962089925,0.013688673161020102,surrounding,7.499250862885029
